"","Subject","Activity","MeasureName","mean(MeasureVal)"
"1433",15,"WALKING_DOWNSTAIRS","tBodyAccMeanZ",-0.112563587594512
"1434",15,"WALKING_DOWNSTAIRS","tBodyAccStdX",-0.556541173089329
"1435",15,"WALKING_DOWNSTAIRS","tBodyAccStdY",-0.481679537956006
"1436",15,"WALKING_DOWNSTAIRS","tBodyAccStdZ",-0.705706623868902
"1437",15,"WALKING_DOWNSTAIRS","tBodyGyroJerkMagMean",-0.805282669512195
"1438",15,"WALKING_DOWNSTAIRS","tBodyGyroJerkMagStd",-0.837120078079268
"1439",15,"WALKING_DOWNSTAIRS","tBodyGyroJerkMeanX",-0.0960910108539634
"1440",15,"WALKING_DOWNSTAIRS","tBodyGyroJerkMeanY",-0.0441270690182012
"1441",15,"WALKING_DOWNSTAIRS","tBodyGyroJerkMeanZ",-0.0555645456881098
"1442",15,"WALKING_DOWNSTAIRS","tBodyGyroJerkStdX",-0.731382711036585
"1443",15,"WALKING_DOWNSTAIRS","tBodyGyroJerkStdY",-0.853956592073171
"1444",15,"WALKING_DOWNSTAIRS","tBodyGyroJerkStdZ",-0.795626198384146
"1445",15,"WALKING_DOWNSTAIRS","tBodyGyroMagMean",-0.617721779796037
"1446",15,"WALKING_DOWNSTAIRS","tBodyGyroMagStd",-0.675336960047866
"1447",15,"WALKING_DOWNSTAIRS","tBodyGyroMeanX",-0.0281278780610671
"1448",15,"WALKING_DOWNSTAIRS","tBodyGyroMeanY",-0.075878845519878
"1449",15,"WALKING_DOWNSTAIRS","tBodyGyroMeanZ",0.0906658516
"1450",15,"WALKING_DOWNSTAIRS","tBodyGyroStdX",-0.696859473045732
"1451",15,"WALKING_DOWNSTAIRS","tBodyGyroStdY",-0.708779069191463
"1452",15,"WALKING_DOWNSTAIRS","tBodyGyroStdZ",-0.721826987530488
"1453",15,"WALKING_DOWNSTAIRS","tGravityAccMagMean",-0.527285352000488
"1454",15,"WALKING_DOWNSTAIRS","tGravityAccMagStd",-0.557147874176037
"1455",15,"WALKING_DOWNSTAIRS","tGravityAccMeanX",0.688872511512195
"1456",15,"WALKING_DOWNSTAIRS","tGravityAccMeanY",0.102660491875
"1457",15,"WALKING_DOWNSTAIRS","tGravityAccMeanZ",0.0372897701757012
"1458",15,"WALKING_DOWNSTAIRS","tGravityAccStdX",-0.968733398628049
"1459",15,"WALKING_DOWNSTAIRS","tGravityAccStdY",-0.956369493993902
"1460",15,"WALKING_DOWNSTAIRS","tGravityAccStdZ",-0.947240058048781
"1461",16,"WALKING_DOWNSTAIRS","angletBodyAccJerkMean,gravityMean",0.020561870829235
"1462",16,"WALKING_DOWNSTAIRS","angletBodyAccMean,gravity",-0.000582754422021858
"1463",16,"WALKING_DOWNSTAIRS","angletBodyGyroJerkMean,gravityMean",0.0351066626505464
"1464",16,"WALKING_DOWNSTAIRS","angletBodyGyroMean,gravityMean",-0.0263301018843443
"1465",16,"WALKING_DOWNSTAIRS","angleX,gravityMean",-0.514965036584699
"1466",16,"WALKING_DOWNSTAIRS","angleY,gravityMean",0.125280842806284
"1467",16,"WALKING_DOWNSTAIRS","angleZ,gravityMean",-0.0344521193606011
"1468",16,"WALKING_DOWNSTAIRS","fBodyAccJerkMeanX",-0.744662041612022
"1469",16,"WALKING_DOWNSTAIRS","fBodyAccJerkMeanY",-0.748627001551913
"1470",16,"WALKING_DOWNSTAIRS","fBodyAccJerkMeanZ",-0.752302172079235
"1471",16,"WALKING_DOWNSTAIRS","fBodyAccJerkStdX",-0.73477673661306
"1472",16,"WALKING_DOWNSTAIRS","fBodyAccJerkStdY",-0.738434398105465
"1473",16,"WALKING_DOWNSTAIRS","fBodyAccJerkStdZ",-0.782089515344262
"1474",16,"WALKING_DOWNSTAIRS","fBodyAccMagMean",-0.666962508246721
"1475",16,"WALKING_DOWNSTAIRS","fBodyAccMagStd",-0.712680990765301
"1476",16,"WALKING_DOWNSTAIRS","fBodyAccMeanX",-0.700885147341803
"1477",16,"WALKING_DOWNSTAIRS","fBodyAccMeanY",-0.671572147098798
"1478",16,"WALKING_DOWNSTAIRS","fBodyAccMeanZ",-0.660989948160437
"1479",16,"WALKING_DOWNSTAIRS","fBodyAccStdX",-0.656969045058415
"1480",16,"WALKING_DOWNSTAIRS","fBodyAccStdY",-0.661844530506831
"1481",16,"WALKING_DOWNSTAIRS","fBodyAccStdZ",-0.605646725307104
"1482",16,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMagMean",-0.713167613706148
"1483",16,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMagStd",-0.729869398769672
"1484",16,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMagMean",-0.87277228273224
"1485",16,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMagStd",-0.886533212213115
"1486",16,"WALKING_DOWNSTAIRS","fBodyBodyGyroMagMean",-0.81712881920765
"1487",16,"WALKING_DOWNSTAIRS","fBodyBodyGyroMagStd",-0.802078223409836
"1488",16,"WALKING_DOWNSTAIRS","fBodyGyroMeanX",-0.789780147036612
"1489",16,"WALKING_DOWNSTAIRS","fBodyGyroMeanY",-0.815962130027322
"1490",16,"WALKING_DOWNSTAIRS","fBodyGyroMeanZ",-0.756286641721311
"1491",16,"WALKING_DOWNSTAIRS","fBodyGyroStdX",-0.804991831502732
"1492",16,"WALKING_DOWNSTAIRS","fBodyGyroStdY",-0.809421448142077
"1493",16,"WALKING_DOWNSTAIRS","fBodyGyroStdZ",-0.756993640724044
"1494",16,"WALKING_DOWNSTAIRS","tBodyAccJerkMagMean",-0.725246870486339
"1495",16,"WALKING_DOWNSTAIRS","tBodyAccJerkMagStd",-0.719647028238525
"1496",16,"WALKING_DOWNSTAIRS","tBodyAccJerkMeanX",0.0775488885374317
"1497",16,"WALKING_DOWNSTAIRS","tBodyAccJerkMeanY",0.00884018328270219
"1498",16,"WALKING_DOWNSTAIRS","tBodyAccJerkMeanZ",-0.00143730005564208
"1499",16,"WALKING_DOWNSTAIRS","tBodyAccJerkStdX",-0.72786174352459
"1500",16,"WALKING_DOWNSTAIRS","tBodyAccJerkStdY",-0.735080198043716
"1501",16,"WALKING_DOWNSTAIRS","tBodyAccJerkStdZ",-0.767873049380055
"1502",16,"WALKING_DOWNSTAIRS","tBodyAccMagMean",-0.616131116889044
"1503",16,"WALKING_DOWNSTAIRS","tBodyAccMagStd",-0.661719690491803
"1504",16,"WALKING_DOWNSTAIRS","tBodyAccMeanX",0.277887440374317
"1505",16,"WALKING_DOWNSTAIRS","tBodyAccMeanY",-0.0158567888309016
"1506",16,"WALKING_DOWNSTAIRS","tBodyAccMeanZ",-0.107263924445355
"1507",16,"WALKING_DOWNSTAIRS","tBodyAccStdX",-0.668161498298634
"1508",16,"WALKING_DOWNSTAIRS","tBodyAccStdY",-0.649947067892896
"1509",16,"WALKING_DOWNSTAIRS","tBodyAccStdZ",-0.603819902386066
"1510",16,"WALKING_DOWNSTAIRS","tBodyGyroJerkMagMean",-0.860446372459016
"1511",16,"WALKING_DOWNSTAIRS","tBodyGyroJerkMagStd",-0.87480016568306
"1512",16,"WALKING_DOWNSTAIRS","tBodyGyroJerkMeanX",-0.107361614801257
"1513",16,"WALKING_DOWNSTAIRS","tBodyGyroJerkMeanY",-0.0416615668939617
"1514",16,"WALKING_DOWNSTAIRS","tBodyGyroJerkMeanZ",-0.0539470410873497
"1515",16,"WALKING_DOWNSTAIRS","tBodyGyroJerkStdX",-0.858298719153005
"1516",16,"WALKING_DOWNSTAIRS","tBodyGyroJerkStdY",-0.86957312057377
"1517",16,"WALKING_DOWNSTAIRS","tBodyGyroJerkStdZ",-0.837039926065574
"1518",16,"WALKING_DOWNSTAIRS","tBodyGyroMagMean",-0.718168775628415
"1519",16,"WALKING_DOWNSTAIRS","tBodyGyroMagStd",-0.78482286579235
"1520",16,"WALKING_DOWNSTAIRS","tBodyGyroMeanX",-0.0122341446725137
"1521",16,"WALKING_DOWNSTAIRS","tBodyGyroMeanY",-0.0724444803980874
"1522",16,"WALKING_DOWNSTAIRS","tBodyGyroMeanZ",0.0730144651530055
"1523",16,"WALKING_DOWNSTAIRS","tBodyGyroStdX",-0.799534450491803
"1524",16,"WALKING_DOWNSTAIRS","tBodyGyroStdY",-0.810124133715847
"1525",16,"WALKING_DOWNSTAIRS","tBodyGyroStdZ",-0.737629967961749
"1526",16,"WALKING_DOWNSTAIRS","tGravityAccMagMean",-0.616131116889044
"1527",16,"WALKING_DOWNSTAIRS","tGravityAccMagStd",-0.661719690491803
"1528",16,"WALKING_DOWNSTAIRS","tGravityAccMeanX",0.700906130308743
"1529",16,"WALKING_DOWNSTAIRS","tGravityAccMeanY",-0.0605235993797814
"1530",16,"WALKING_DOWNSTAIRS","tGravityAccMeanZ",0.0402075536234973
"1531",16,"WALKING_DOWNSTAIRS","tGravityAccStdX",-0.971156432131148
"1532",16,"WALKING_DOWNSTAIRS","tGravityAccStdY",-0.964727519945355
"1533",16,"WALKING_DOWNSTAIRS","tGravityAccStdZ",-0.945294028639344
"1534",17,"SITTING","angletBodyAccJerkMean,gravityMean",-0.00192318880190625
"1535",17,"SITTING","angletBodyAccMean,gravity",0.0124901171475625
"1536",17,"SITTING","angletBodyGyroJerkMean,gravityMean",0.00221408723625
"1537",17,"SITTING","angletBodyGyroMean,gravityMean",0.00510900834875
"1538",17,"SITTING","angleX,gravityMean",-0.46938149721875
"1539",17,"SITTING","angleY,gravityMean",0.063985094540625
"1540",17,"SITTING","angleZ,gravityMean",-0.0088676211203125
"1541",17,"SITTING","fBodyAccJerkMeanX",-0.675134742364062
"1542",17,"SITTING","fBodyAccJerkMeanY",-0.65093749483125
"1543",17,"SITTING","fBodyAccJerkMeanZ",-0.7744940495625
"1544",17,"SITTING","fBodyAccJerkStdX",-0.628899885682187
"1545",17,"SITTING","fBodyAccJerkStdY",-0.614345425693125
"1546",17,"SITTING","fBodyAccJerkStdZ",-0.79753323615625
"1547",17,"SITTING","fBodyAccMagMean",-0.595908048050938
"1548",17,"SITTING","fBodyAccMagStd",-0.644502428118125
"1549",17,"SITTING","fBodyAccMeanX",-0.600723904619781
"1550",17,"SITTING","fBodyAccMeanY",-0.545947390043031
"1551",17,"SITTING","fBodyAccMeanZ",-0.67938986181875
"1552",17,"SITTING","fBodyAccStdX",-0.533671600249375
"1553",17,"SITTING","fBodyAccStdY",-0.519062339910625
"1554",17,"SITTING","fBodyAccStdZ",-0.609007944529688
"1555",17,"SITTING","fBodyBodyAccJerkMagMean",-0.653531400748438
"1556",17,"SITTING","fBodyBodyAccJerkMagStd",-0.647886818483125
"1557",17,"SITTING","fBodyBodyGyroJerkMagMean",-0.8045235876875
"1558",17,"SITTING","fBodyBodyGyroJerkMagStd",-0.8098826564375
"1559",17,"SITTING","fBodyBodyGyroMagMean",-0.73703546740625
"1560",17,"SITTING","fBodyBodyGyroMagStd",-0.7525235544375
"1561",17,"SITTING","fBodyGyroMeanX",-0.690246842451563
"1562",17,"SITTING","fBodyGyroMeanY",-0.7428462089375
"1563",17,"SITTING","fBodyGyroMeanZ",-0.68792205428125
"1564",17,"SITTING","fBodyGyroStdX",-0.737661758785625
"1565",17,"SITTING","fBodyGyroStdY",-0.72779753184375
"1566",17,"SITTING","fBodyGyroStdZ",-0.708869113253125
"1567",17,"SITTING","tBodyAccJerkMagMean",-0.652073857695312
"1568",17,"SITTING","tBodyAccJerkMagStd",-0.649316139213437
"1569",17,"SITTING","tBodyAccJerkMeanX",0.08251105141625
"1570",17,"SITTING","tBodyAccJerkMeanY",0.00885228208375
"1571",17,"SITTING","tBodyAccJerkMeanZ",0.003826532875875
"1572",17,"SITTING","tBodyAccJerkStdX",-0.635949363671875
"1573",17,"SITTING","tBodyAccJerkStdY",-0.6209185283575
"1574",17,"SITTING","tBodyAccJerkStdZ",-0.78668123990625
"1575",17,"SITTING","tBodyAccMagMean",-0.506906000020438
"1576",17,"SITTING","tBodyAccMagStd",-0.585287408546562
"1577",17,"SITTING","tBodyAccMeanX",0.27344147274375
"1578",17,"SITTING","tBodyAccMeanY",-0.0180888559772812
"1579",17,"SITTING","tBodyAccMeanZ",-0.109111919458969
"1580",17,"SITTING","tBodyAccStdX",-0.550867932263844
"1581",17,"SITTING","tBodyAccStdY",-0.507275258134
"1582",17,"SITTING","tBodyAccStdZ",-0.613217322774375
"1583",17,"SITTING","tBodyGyroJerkMagMean",-0.78281769309375
"1584",17,"SITTING","tBodyGyroJerkMagStd",-0.80013424171875
"1585",17,"SITTING","tBodyGyroJerkMeanX",-0.109084058157187
"1586",17,"SITTING","tBodyGyroJerkMeanY",-0.0390296211270938
"1587",17,"SITTING","tBodyGyroJerkMeanZ",-0.0504091215649062
"1588",17,"SITTING","tBodyGyroJerkStdX",-0.75779255871875
"1589",17,"SITTING","tBodyGyroJerkStdY",-0.80093311453125
"1590",17,"SITTING","tBodyGyroJerkStdZ",-0.7804575046875
"1591",17,"SITTING","tBodyGyroMagMean",-0.630693906651719
"1592",17,"SITTING","tBodyGyroMagStd",-0.71559290114375
"1593",17,"SITTING","tBodyGyroMeanX",-0.01284166884445
"1594",17,"SITTING","tBodyGyroMeanY",-0.0833880991568063
"1595",17,"SITTING","tBodyGyroMeanZ",0.0745157818036563
"1596",17,"SITTING","tBodyGyroStdX",-0.7250048879375
"1597",17,"SITTING","tBodyGyroStdY",-0.73173270325
"1598",17,"SITTING","tBodyGyroStdZ",-0.681002221107187
"1599",17,"SITTING","tGravityAccMagMean",-0.506906000020438
"1600",17,"SITTING","tGravityAccMagStd",-0.585287408546562
"1601",17,"SITTING","tGravityAccMeanX",0.668613344125
"1602",17,"SITTING","tGravityAccMeanY",0.01046225616875
"1603",17,"SITTING","tGravityAccMeanZ",0.0223722077328125
"1604",17,"SITTING","tGravityAccStdX",-0.9695361643125
"1605",17,"SITTING","tGravityAccStdY",-0.9570481696875
"1606",17,"SITTING","tGravityAccStdZ",-0.94542101409375
"1607",17,"WALKING_DOWNSTAIRS","angletBodyAccJerkMean,gravityMean",-0.00842520879166667
"1608",17,"WALKING_DOWNSTAIRS","angletBodyAccMean,gravity",0.0206444268597917
"1609",17,"WALKING_DOWNSTAIRS","angletBodyGyroJerkMean,gravityMean",0.0706914490270833
"1610",17,"WALKING_DOWNSTAIRS","angletBodyGyroMean,gravityMean",0.0822404258958333
"1611",17,"WALKING_DOWNSTAIRS","angleX,gravityMean",-0.668131771041667
"1612",17,"WALKING_DOWNSTAIRS","angleY,gravityMean",0.203311235916667
"1613",17,"WALKING_DOWNSTAIRS","angleZ,gravityMean",0.222593196
"1614",17,"WALKING_DOWNSTAIRS","fBodyAccJerkMeanX",-0.993660824583333
"1615",17,"WALKING_DOWNSTAIRS","fBodyAccJerkMeanY",-0.9868704575
"1616",17,"WALKING_DOWNSTAIRS","fBodyAccJerkMeanZ",-0.989427028125
"1617",17,"WALKING_DOWNSTAIRS","fBodyAccJerkStdX",-0.994178642291667
"1618",17,"WALKING_DOWNSTAIRS","fBodyAccJerkStdY",-0.988578176875
"1619",17,"WALKING_DOWNSTAIRS","fBodyAccJerkStdZ",-0.991258490416667
"1620",17,"WALKING_DOWNSTAIRS","fBodyAccMagMean",-0.981396533333333
"1621",17,"WALKING_DOWNSTAIRS","fBodyAccMagStd",-0.974433710625
"1622",17,"WALKING_DOWNSTAIRS","fBodyAccMeanX",-0.992157217708333
"1623",17,"WALKING_DOWNSTAIRS","fBodyAccMeanY",-0.973701284375
"1624",17,"WALKING_DOWNSTAIRS","fBodyAccMeanZ",-0.982664512083333
"1625",17,"WALKING_DOWNSTAIRS","fBodyAccStdX",-0.992433994583333
"1626",17,"WALKING_DOWNSTAIRS","fBodyAccStdY",-0.962714830416667
"1627",17,"WALKING_DOWNSTAIRS","fBodyAccStdZ",-0.974056181875
"1628",17,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMagMean",-0.991203280625
"1629",17,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMagStd",-0.990655515625
"1630",17,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMagMean",-0.993130339166667
"1631",17,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMagStd",-0.992490134583333
"1632",17,"WALKING_DOWNSTAIRS","fBodyBodyGyroMagMean",-0.985919111875
"1633",17,"WALKING_DOWNSTAIRS","fBodyBodyGyroMagStd",-0.98029209625
"1634",17,"WALKING_DOWNSTAIRS","fBodyGyroMeanX",-0.985134202708333
"1635",17,"WALKING_DOWNSTAIRS","fBodyGyroMeanY",-0.987405592708333
"1636",17,"WALKING_DOWNSTAIRS","fBodyGyroMeanZ",-0.986429749791667
"1637",17,"WALKING_DOWNSTAIRS","fBodyGyroStdX",-0.986027005208333
"1638",17,"WALKING_DOWNSTAIRS","fBodyGyroStdY",-0.984919989375
"1639",17,"WALKING_DOWNSTAIRS","fBodyGyroStdZ",-0.986650575625
"1640",17,"WALKING_DOWNSTAIRS","tBodyAccJerkMagMean",-0.992407460833333
"1641",17,"WALKING_DOWNSTAIRS","tBodyAccJerkMagStd",-0.991481431666667
"1642",17,"WALKING_DOWNSTAIRS","tBodyAccJerkMeanX",0.0740394237708333
"1643",17,"WALKING_DOWNSTAIRS","tBodyAccJerkMeanY",0.00607092773104167
"1644",17,"WALKING_DOWNSTAIRS","tBodyAccJerkMeanZ",-0.00478813832875
"1645",17,"WALKING_DOWNSTAIRS","tBodyAccJerkStdX",-0.993627979375
"1646",17,"WALKING_DOWNSTAIRS","tBodyAccJerkStdY",-0.987195772291667
"1647",17,"WALKING_DOWNSTAIRS","tBodyAccJerkStdZ",-0.991061698958333
"1648",17,"WALKING_DOWNSTAIRS","tBodyAccMagMean",-0.97810887125
"1649",17,"WALKING_DOWNSTAIRS","tBodyAccMagStd",-0.97465493875
"1650",17,"WALKING_DOWNSTAIRS","tBodyAccMeanX",0.277950050208333
"1651",17,"WALKING_DOWNSTAIRS","tBodyAccMeanY",-0.0138932613754167
"1652",17,"WALKING_DOWNSTAIRS","tBodyAccMeanZ",-0.109786077604167
"1653",17,"WALKING_DOWNSTAIRS","tBodyAccStdX",-0.992370654583333
"1654",17,"WALKING_DOWNSTAIRS","tBodyAccStdY",-0.965205728333333
"1655",17,"WALKING_DOWNSTAIRS","tBodyAccStdZ",-0.976352307916667
"1656",17,"WALKING_DOWNSTAIRS","tBodyGyroJerkMagMean",-0.994575164583333
"1657",17,"WALKING_DOWNSTAIRS","tBodyGyroJerkMagStd",-0.99273415625
"1658",17,"WALKING_DOWNSTAIRS","tBodyGyroJerkMeanX",-0.099654922875
"1659",17,"WALKING_DOWNSTAIRS","tBodyGyroJerkMeanY",-0.0401207685420833
"1660",17,"WALKING_DOWNSTAIRS","tBodyGyroJerkMeanZ",-0.0537865145708333
"1661",17,"WALKING_DOWNSTAIRS","tBodyGyroJerkStdX",-0.992357467708333
"1662",17,"WALKING_DOWNSTAIRS","tBodyGyroJerkStdY",-0.993025651041667
"1663",17,"WALKING_DOWNSTAIRS","tBodyGyroJerkStdZ",-0.993543291041667
"1664",17,"WALKING_DOWNSTAIRS","tBodyGyroMagMean",-0.979459900833333
"1665",17,"WALKING_DOWNSTAIRS","tBodyGyroMagStd",-0.980494326458333
"1666",17,"WALKING_DOWNSTAIRS","tBodyGyroMeanX",-0.026848276775
"1667",17,"WALKING_DOWNSTAIRS","tBodyGyroMeanY",-0.07819643980625
"1668",17,"WALKING_DOWNSTAIRS","tBodyGyroMeanZ",0.0937536148541667
"1669",17,"WALKING_DOWNSTAIRS","tBodyGyroStdX",-0.985719333333333
"1670",17,"WALKING_DOWNSTAIRS","tBodyGyroStdY",-0.985762623125
"1671",17,"WALKING_DOWNSTAIRS","tBodyGyroStdZ",-0.985666489166667
"1672",17,"WALKING_DOWNSTAIRS","tGravityAccMagMean",-0.97810887125
"1673",17,"WALKING_DOWNSTAIRS","tGravityAccMagStd",-0.97465493875
"1674",17,"WALKING_DOWNSTAIRS","tGravityAccMeanX",0.901097859791667
"1675",17,"WALKING_DOWNSTAIRS","tGravityAccMeanY",-0.17504772675
"1676",17,"WALKING_DOWNSTAIRS","tGravityAccMeanZ",-0.284880580416667
"1677",17,"WALKING_DOWNSTAIRS","tGravityAccStdX",-0.986674910208333
"1678",17,"WALKING_DOWNSTAIRS","tGravityAccStdY",-0.970555891666667
"1679",17,"WALKING_DOWNSTAIRS","tGravityAccStdZ",-0.973160545416667
"1680",18,"SITTING","angletBodyAccJerkMean,gravityMean",-0.00505493179999999
"1681",18,"SITTING","angletBodyAccMean,gravity",0.018211074975
"1682",18,"SITTING","angletBodyGyroJerkMean,gravityMean",-0.0782470824666667
"1683",18,"SITTING","angletBodyGyroMean,gravityMean",-0.0524559146666667
"1684",18,"SITTING","angleX,gravityMean",-0.826335005333333
"1685",18,"SITTING","angleY,gravityMean",0.206622425
"1686",18,"SITTING","angleZ,gravityMean",-0.0327237246666667
"1687",18,"SITTING","fBodyAccJerkMeanX",-0.989649728
"1688",18,"SITTING","fBodyAccJerkMeanY",-0.969070922
"1689",18,"SITTING","fBodyAccJerkMeanZ",-0.986778406666667
"1690",18,"SITTING","fBodyAccJerkStdX",-0.990952901666667
"1691",18,"SITTING","fBodyAccJerkStdY",-0.970764276333333
"1692",18,"SITTING","fBodyAccJerkStdZ",-0.990011026
"1693",18,"SITTING","fBodyAccMagMean",-0.97137329
"1694",18,"SITTING","fBodyAccMagStd",-0.965101664666667
"1695",18,"SITTING","fBodyAccMeanX",-0.990052909
"1696",18,"SITTING","fBodyAccMeanY",-0.949811015333333
"1697",18,"SITTING","fBodyAccMeanZ",-0.972738081666667
"1698",18,"SITTING","fBodyAccStdX",-0.992469808333333
"1699",18,"SITTING","fBodyAccStdY",-0.937087901
"1700",18,"SITTING","fBodyAccStdZ",-0.943508302333333
"1701",18,"SITTING","fBodyBodyAccJerkMagMean",-0.982538887333333
"1702",18,"SITTING","fBodyBodyAccJerkMagStd",-0.984285595333333
"1703",18,"SITTING","fBodyBodyGyroJerkMagMean",-0.987332531
"1704",18,"SITTING","fBodyBodyGyroJerkMagStd",-0.985681788333333
"1705",18,"SITTING","fBodyBodyGyroMagMean",-0.964628023666667
"1706",18,"SITTING","fBodyBodyGyroMagStd",-0.946838238333333
"1707",18,"SITTING","fBodyGyroMeanX",-0.953668505666667
"1708",18,"SITTING","fBodyGyroMeanY",-0.982765614333333
"1709",18,"SITTING","fBodyGyroMeanZ",-0.966466455666667
"1710",18,"SITTING","fBodyGyroStdX",-0.950392071666667
"1711",18,"SITTING","fBodyGyroStdY",-0.975029833666667
"1712",18,"SITTING","fBodyGyroStdZ",-0.964431652333333
"1713",18,"SITTING","tBodyAccJerkMagMean",-0.984336614
"1714",18,"SITTING","tBodyAccJerkMagStd",-0.983733639666667
"1715",18,"SITTING","tBodyAccJerkMeanX",0.0756560724
"1716",18,"SITTING","tBodyAccJerkMeanY",0.01212352927
"1717",18,"SITTING","tBodyAccJerkMeanZ",0.000426343527333334
"1718",18,"SITTING","tBodyAccJerkStdX",-0.989808125333333
"1719",18,"SITTING","tBodyAccJerkStdY",-0.968781037
"1720",18,"SITTING","tBodyAccJerkStdZ",-0.989064151666667
"1721",18,"SITTING","tBodyAccMagMean",-0.963685834333333
"1722",18,"SITTING","tBodyAccMagStd",-0.964222192
"1723",18,"SITTING","tBodyAccMeanX",0.27795824
"1724",18,"SITTING","tBodyAccMeanY",-0.01729741093
"1725",18,"SITTING","tBodyAccMeanZ",-0.110021546
"1726",18,"SITTING","tBodyAccStdX",-0.991705206333333
"1727",18,"SITTING","tBodyAccStdY",-0.939095257
"1728",18,"SITTING","tBodyAccStdZ",-0.950753017666667
"1729",18,"SITTING","tBodyGyroJerkMagMean",-0.986611885
"1730",18,"SITTING","tBodyGyroJerkMagStd",-0.986354497333333
"1731",18,"SITTING","tBodyGyroJerkMeanX",-0.0981970214
"1732",18,"SITTING","tBodyGyroJerkMeanY",-0.0397930495333333
"1733",18,"SITTING","tBodyGyroJerkMeanZ",-0.053319608
"1734",18,"SITTING","tBodyGyroJerkStdX",-0.976198165666667
"1735",18,"SITTING","tBodyGyroJerkStdY",-0.991806091
"1736",18,"SITTING","tBodyGyroJerkStdZ",-0.982765702666667
"1737",18,"SITTING","tBodyGyroMagMean",-0.951887812
"1738",18,"SITTING","tBodyGyroMagStd",-0.947942481333333
"1739",18,"SITTING","tBodyGyroMeanX",-0.0259236282933333
"1740",18,"SITTING","tBodyGyroMeanY",-0.0744458279666667
"1741",18,"SITTING","tBodyGyroMeanZ",0.0854533145
"1742",18,"SITTING","tBodyGyroStdX",-0.950461505666667
"1743",18,"SITTING","tBodyGyroStdY",-0.977660980333333
"1744",18,"SITTING","tBodyGyroStdZ",-0.962330311666667
"1745",18,"SITTING","tGravityAccMagMean",-0.963685834333333
"1746",18,"SITTING","tGravityAccMagStd",-0.964222192
"1747",18,"SITTING","tGravityAccMeanX",0.962581161666667
"1748",18,"SITTING","tGravityAccMeanY",-0.180018835666667
"1749",18,"SITTING","tGravityAccMeanZ",0.0783976787
"1750",18,"SITTING","tGravityAccStdX",-0.995679798333333
"1751",18,"SITTING","tGravityAccStdY",-0.97557713
"1752",18,"SITTING","tGravityAccStdZ",-0.973759297333333
"1753",18,"STANDING","angletBodyAccJerkMean,gravityMean",0.0189317559550599
"1754",18,"STANDING","angletBodyAccMean,gravity",0.00921164502604791
"1755",18,"STANDING","angletBodyGyroJerkMean,gravityMean",-0.0381586144841317
"1756",18,"STANDING","angletBodyGyroMean,gravityMean",0.0233929611976048
"1757",18,"STANDING","angleX,gravityMean",-0.493863855508982
"1758",18,"STANDING","angleY,gravityMean",0.064275769243024
"1759",18,"STANDING","angleZ,gravityMean",-0.0539171317694611
"1760",18,"STANDING","fBodyAccJerkMeanX",-0.728496455928144
"1761",18,"STANDING","fBodyAccJerkMeanY",-0.723907683083832
"1762",18,"STANDING","fBodyAccJerkMeanZ",-0.819222532994012
"1763",18,"STANDING","fBodyAccJerkStdX",-0.720203372035928
"1764",18,"STANDING","fBodyAccJerkStdY",-0.718398453652695
"1765",18,"STANDING","fBodyAccJerkStdZ",-0.848506493113772
"1766",18,"STANDING","fBodyAccMagMean",-0.673154380637725
"1767",18,"STANDING","fBodyAccMagStd",-0.713137798532934
"1768",18,"STANDING","fBodyAccMeanX",-0.689453051047904
"1769",18,"STANDING","fBodyAccMeanY",-0.637957449640719
"1770",18,"STANDING","fBodyAccMeanZ",-0.742231387634731
"1771",18,"STANDING","fBodyAccStdX",-0.660489537904192
"1772",18,"STANDING","fBodyAccStdY",-0.605510423961078
"1773",18,"STANDING","fBodyAccStdZ",-0.672541676278443
"1774",18,"STANDING","fBodyBodyAccJerkMagMean",-0.720747618404192
"1775",18,"STANDING","fBodyBodyAccJerkMagStd",-0.729163423712575
"1776",18,"STANDING","fBodyBodyGyroJerkMagMean",-0.875441210479042
"1777",18,"STANDING","fBodyBodyGyroJerkMagStd",-0.894709025422156
"1778",18,"STANDING","fBodyBodyGyroMagMean",-0.802962549161677
"1779",18,"STANDING","fBodyBodyGyroMagStd",-0.775670438287425
"1780",18,"STANDING","fBodyGyroMeanX",-0.772855463736527
"1781",18,"STANDING","fBodyGyroMeanY",-0.801441592754491
"1782",18,"STANDING","fBodyGyroMeanZ",-0.737016020538922
"1783",18,"STANDING","fBodyGyroStdX",-0.799760555973054
"1784",18,"STANDING","fBodyGyroStdY",-0.74032145739521
"1785",18,"STANDING","fBodyGyroStdZ",-0.748592744401198
"1786",18,"STANDING","tBodyAccJerkMagMean",-0.73320719751497
"1787",18,"STANDING","tBodyAccJerkMagStd",-0.723788786335329
"1788",18,"STANDING","tBodyAccJerkMeanX",0.0776448301356287
"1789",18,"STANDING","tBodyAccJerkMeanY",0.0129534445262126
